,Topic,Time Queried,Title,Video IDs,Published At,Duration,View Count,Like Count,Dislike Count
148,Microbiology,2020-08-20 16:53:30.977067,"Salary, Jobs and Scope of BS Microbiology in Pakistan 2020 / Complete Information about Microbiology",K_x1c4Qot6M,2020-01-17T20:08:33Z,PT7M51S,2519,96,2
149,Microbiology,2020-08-20 16:53:30.977070,Bacteria – Microbiology | Lecturio,YwdYf4Yd3DE,2019-01-02T15:00:07Z,PT1H47M25S,32026,541,12
150,Microbiology,2020-08-20 16:53:32.516598,Robert koch contribution to microbiology,WO4RlNQlbnk,2020-05-02T01:59:54Z,PT10M14S,309,6,0
151,Microbiology,2020-08-20 16:53:32.516625,FCPS Part 1 Preparation | How To Study Microbiology? | Tips For Microbiology | All Important Points,xaES958IrU4,2020-08-11T10:36:29Z,PT11M16S,305,22,0
152,Microbiology,2020-08-20 16:53:32.516632,Streak Plate methods and techniques in Microbiology,W2uK6VqxsoE,2019-07-07T10:40:04Z,PT2M29S,7708,128,6
153,Microbiology,2020-08-20 16:53:32.516638,MCQs in Microbiology - General Microbiology MCQs,lW3TGG17nnY,2019-04-10T17:28:39Z,PT18M26S,16038,322,7
154,Microbiology,2020-08-20 16:53:32.516644,NEET PG: Microbiology Discussion (by Dr. Sonu Panwar),7qSUWXAc0Hs,2020-01-16T10:11:28Z,PT24M25S,20597,377,8
155,Microbiology,2020-08-20 16:53:32.516651,"Salary, Jobs and Scope of BS Microbiology in Pakistan 2020 / Complete Information about Microbiology",K_x1c4Qot6M,2020-01-17T20:08:33Z,PT7M51S,2519,96,2
156,Microbiology,2020-08-20 16:53:32.516657,Expectations vs Reality | Microbiology edition,hhCexwkU0xA,2018-01-08T18:30:14Z,PT11M40S,9664,240,19
157,Microbiology,2020-08-20 16:53:32.516663,HISTORY OF MICROBIOLOGY  II  ANTONY VAN LEEUWENHOEK,xOQZEX9T4pY,2020-08-14T14:00:48Z,PT8M47S,97,11,0
158,Microbiology,2020-08-20 16:53:32.516670,Biotechnology Salary v/s Microbiology Salary |Biology |India,DVbD7G-mC64,2019-03-21T11:37:30Z,PT8M12S,12784,158,28
159,Microbiology,2020-08-20 16:53:32.516676,Medical Microbiology And Immunology Book|One of the Best Book For Microbiology And Immuniology,zWntndEE9nU,2019-05-14T19:59:33Z,PT2M17S,1828,39,1
160,Microbiology,2020-08-20 16:53:32.516682,"What to after B.Sc in Microbiology | Career in microbiology | B.Sc, M.Sc in Microbiology | jobs |",jfJgYYRBBKM,2019-12-13T10:16:11Z,PT13M43S,13901,402,14
161,Microbiology,2020-08-20 16:53:32.516688,"CULTURE MEDIA, microbiology practical (professional mbbs exam)",W4V8l1IY_rc,2019-07-27T16:54:57Z,PT5M37S,5357,124,2
162,Microbiology,2020-08-20 16:53:32.516694,Microbiology Course Details-After 12th-course Details in Tamil-1st time in Tamil,jgSMKlMbzYM,2020-05-23T16:57:44Z,PT4M4S,2047,52,0
163,Microbiology,2020-08-20 16:53:32.516700,Microbiologist Salary in the United States - Jobs and Wages in the United States,x1BhlJQbxo8,2019-08-23T23:08:30Z,PT1M38S,7690,105,7
164,Microbiology,2020-08-20 16:53:32.516706,Acidic vs. Basic Stains in Microbiology,pGDBAO6oINY,2018-02-05T14:14:50Z,PT5M51S,16474,297,5
165,Microbiology,2020-08-20 16:53:32.516712,Microbiology Jobs at Pharma &amp; Biopharma industry || Micro QC department Jobs......By Chiki&#39;s Biology,xc7Ux4GnAAY,2019-10-18T17:04:10Z,PT6M27S,5239,138,11
166,Microbiology,2020-08-20 16:53:32.516718,Microbiology - General Microbiology - Immunology - Types of Immunity | NEET MDS | MERITERS,D34v6mJlIEQ,2020-02-19T06:15:00Z,PT28M47S,1763,32,1
167,Microbiology,2020-08-20 16:53:32.516724,Introduction to Industrial Microbiology - Microbiology with Sumi,lm76h4h1R6k,2018-01-22T14:41:42Z,PT10M13S,13600,186,12
168,Microbiology,2020-08-20 16:53:32.516731,Basic Microbiology for Sterile Processing,hW_1g_rr-T0,2013-09-04T15:45:29Z,PT1H1M47S,100639,966,42
169,Microbiology,2020-08-20 16:53:32.516737,Introduction to Microbiology Class 10th Science 2 Part 2,_WB0wwEldiA,2020-07-18T06:30:03Z,PT26M9S,4243,224,16
170,Microbiology,2020-08-20 16:53:32.516742,Microbiology 494 a Polio Virus PicoRNAVirus Structure,rtXM_411lDw,2019-09-11T15:28:41Z,PT6M31S,1401,23,3
171,Microbiology,2020-08-20 16:53:32.516748,The Department of Microbiology and Immunology – Dr Jemma Geoghegan,R9WS5SqUADs,2020-07-03T01:34:59Z,PT1M39S,340,-1,-1
172,Microbiology,2020-08-20 16:53:32.516754,Bacteria – Microbiology | Lecturio,YwdYf4Yd3DE,2019-01-02T15:00:07Z,PT1H47M25S,32026,541,12
173,Microbiology,2020-08-20 16:53:32.516766,Culture method | Different types of culture method(Microbiology),V9IrCh-lFQI,2019-11-22T15:45:36Z,PT16M53S,8254,413,7
174,Microbiology,2020-08-20 16:53:32.516773,Interview with a Medical Microbiologist: “You never know what’s going to grow”,H0HoAM0mHHA,2018-11-05T12:39:06Z,PT15M36S,8485,165,1
175,Microbiology,2020-08-20 16:53:32.516779,Coagulase Test Microbiology,N_tXnDyUfXE,2019-03-07T01:20:42Z,PT3M38S,3710,64,5
176,Microbiology,2020-08-20 16:53:32.516785,Microbiology lecture 4 | bacteria size shape and arrangement,L6f3QiTTXNc,2019-07-11T16:14:46Z,PT11M13S,16991,417,11
177,Microbiology,2020-08-20 16:53:32.516791,"Microbiology - Bacteria Growth, Reproduction, Classification",7Lh-M-rX86Q,2013-02-25T04:10:34Z,PT10M42S,447903,4968,130
178,Microbiology,2020-08-20 16:53:32.516797,"How To Become a Virologist? Biology Career | Microbiology | Skills, Jobs, and Salaries | Vedantu",lXPLywtOq8Y,2020-05-06T13:30:10Z,PT19M30S,5992,336,15
179,Microbiology,2020-08-20 16:53:32.516803,Microbiology Lab Tour &amp; Safety,VDFcpUkXalw,2012-01-17T07:35:40Z,PT11M,54988,-1,-1
180,Microbiology,2020-08-20 16:53:32.516809,"Microbiology lecture 9 | Microbial growth  aerobic, anaerobic | effect of pH, temperature",kwRA3s3qUvw,2019-08-06T16:17:47Z,PT21M50S,14367,305,9
181,Microbiology,2020-08-20 16:53:32.516815,Microbiology of Bacterial Morphology &amp; Shape,wEvW1ZF7if4,2018-04-07T07:04:26Z,PT15M14S,64282,595,45
182,Microbiology,2020-08-20 16:53:32.516821,Cell Wall of Bacterial cell in Hindi - Microbiology with Sumi,WNVyUv7QBCQ,2019-11-25T03:04:55Z,PT8M12S,3670,131,4
183,Microbiology,2020-08-20 16:53:32.516827,Branches of Microbiology || L-2 || Unit-1,62GKCcLC8TM,2019-09-06T10:12:35Z,PT5M44S,8742,193,3
184,Microbiology,2020-08-20 16:53:32.516833,MCAT Prep: Microbiology,R0o_aHi1OyY,2018-01-08T13:59:30Z,PT1H29M6S,7933,194,0
185,Microbiology,2020-08-20 16:53:32.516839,Microbiology 577 a Mycology Introduction Fungi Fungal Types Classification Yeast Mold disease,4NI2Vwp2O3c,2019-09-14T14:00:24Z,PT10M58S,4313,85,5
186,Microbiology,2020-08-20 16:53:32.516845,GNM First Year Anatomy And Physiology And Microbiology Exam Paper,JHmAcATG_lc,2019-03-04T02:04:43Z,PT7M34S,49877,952,44
187,Microbiology,2020-08-20 16:53:32.516851,Infection and Types of Infection in English - Microbiology with Sumi,YSJ1ch7y_4A,2018-11-25T12:15:58Z,PT13M16S,13591,273,18
188,Microbiology,2020-08-20 16:53:32.516857,Welcome to Microbiology and Human disease Online / HCC SouthShore Campus,yTVQahS8eBI,2015-01-12T07:45:37Z,PT5M33S,609,5,0
189,Microbiology,2020-08-20 16:53:32.516863,Microbiology 321 j Salmonella Typhoid Lab Diagnosis Widal Interpretation of Result Antigen Antibody,teobyRfeKBk,2019-06-08T12:39:08Z,PT7M48S,5250,57,8
190,Microbiology,2020-08-20 16:53:32.516869,Microbiology: Microbiology Growth &amp; Nutrition,Zo7l0tp-0jU,2020-08-19T10:43:15Z,P0D,0,26,0
191,Microbiology,2020-08-20 16:53:32.516875,Enriched and Enrichment media : Microbiology,A1rrtLD8teA,2019-11-24T09:41:58Z,PT1M57S,1640,36,0
192,Microbiology,2020-08-20 16:53:32.516881,Microbiology Myths II,XbwyGjsCCC4,2019-07-16T11:00:05Z,PT29M18S,2109,49,0
193,Microbiology,2020-08-20 16:53:32.516887,Saving The World Through Food Microbiology | Science of Food Microbiology,lQ9OX1xmcpI,2020-06-08T00:00:09Z,PT4M4S,613,38,0
194,Microbiology,2020-08-20 16:53:32.516893,Viva questions on culture media (microbiology),OIz3n0GFzwY,2019-09-24T13:38:23Z,PT11M34S,5868,193,2
195,Microbiology,2020-08-20 16:53:32.516899,Coxsackievirus | Microbiology | Med Vids Made Simple,_c7H8nfs_8w,2018-10-18T18:47:43Z,PT6M1S,11989,290,10
196,Microbiology,2020-08-20 16:53:32.516904,Introduction to Microbiology class 10 Maharashtra SSC Board,Nw5pfODNz0k,2019-02-01T10:10:26Z,PT15M11S,22578,482,22
197,Microbiology,2020-08-20 16:53:32.516911,Introduction to Microbiology in hindi || Branches of Microbiology in hindi.,MtWrJrceVIM,2018-07-26T05:50:04Z,PT18M1S,37806,703,37
198,Microbiology,2020-08-20 16:53:32.516917,Water Microbiology 1 | water testing and water analysis,4f_8XqKTwXI,2012-07-15T13:06:42Z,PT21M46S,60756,443,33
199,Microbiology,2020-08-20 16:53:32.516923,Microbiologist course details Tamil explanation,_MqBOaZfJ5E,2020-07-22T07:44:56Z,PT16M31S,433,20,1
200,Microbiology,2020-08-20 16:53:34.195647,Microbiology: Triple Sugar Iron Agar,Nj7oUPEL4aU,2018-01-04T18:00:43Z,PT8M39S,33918,323,12
201,Microbiology,2020-08-20 16:53:34.195691,Microbiology lecture 8 | bacterial identification methods in the microbiology laboratory,cMVyrrdgaYk,2019-07-27T13:51:30Z,PT26M43S,28614,447,17
202,Microbiology,2020-08-20 16:53:34.195702,Microbiology 321 j Salmonella Typhoid Lab Diagnosis Widal Interpretation of Result Antigen Antibody,teobyRfeKBk,2019-06-08T12:39:08Z,PT7M48S,5250,57,8
203,Microbiology,2020-08-20 16:53:34.195709,Microbiology Nursing Questions and Answers Review,8qT-vtdCGWg,2019-05-01T13:11:10Z,PT7M50S,6949,170,9
204,Microbiology,2020-08-20 16:53:34.195716,Microbial ecology and diversity | Microbiology lecture 14,-IEOxfIPWsk,2019-11-21T09:10:44Z,PT43M53S,7642,161,4
205,Microbiology,2020-08-20 16:53:34.195724,BHU M.Sc. Applied Microbiology (2018) MCQ&#39;s solved part 3,qkBFFuCAYfM,2019-02-21T13:50:28Z,PT14M6S,3965,86,2
206,Microbiology,2020-08-20 16:53:34.195731,Gram&#39;s Staining || Acid Fast Staining || L-2 Unit-2 Microbiology,8IoXlsD55_A,2019-10-04T15:47:37Z,PT13M30S,7351,151,6
207,Microbiology,2020-08-20 16:53:34.195738,"Microbiology: Antibiotic Susceptibility, Resistance, and ESBL Part 1",WIE9FoGjLfk,2020-02-12T01:12:58Z,PT14M3S,963,17,1
208,Microbiology,2020-08-20 16:53:34.195745,Introduction to Microbiology Culture Techniques,Et1v8EQP10U,2010-01-04T20:41:10Z,PT56M20S,1003118,5143,263
209,Microbiology,2020-08-20 16:53:34.195753,Primary Screening Technique/ Screening of Micro-organisms - Microbiology with Sumi,1_Ugjsm5uX4,2018-03-19T19:53:02Z,PT8M9S,17440,328,13
210,Microbiology,2020-08-20 16:53:34.195760,Microbiology - Antibiotics Mechanisms of Action,IVBCrzjOl40,2013-12-16T23:28:59Z,PT7M17S,565837,6937,99
211,Microbiology,2020-08-20 16:53:34.195767,"Microbiology syllabus...In Hindi Part 1(a).... aavedicgyankd,.   AA.Vedicgyan.KD....",-drrjhqS0tI,2018-11-21T17:52:05Z,PT41M12S,40693,687,61
212,Microbiology,2020-08-20 16:53:34.195775,Introduction to Microbiology in hindi || Branches of Microbiology in hindi.,MtWrJrceVIM,2018-07-26T05:50:04Z,PT18M1S,37806,703,37
213,Microbiology,2020-08-20 16:53:34.195782,Urine culture test procedure Microbiology,mASzysB_uFQ,2019-01-16T01:46:58Z,PT5M42S,38554,441,16
214,Microbiology,2020-08-20 16:53:34.195789,Stain and Staining Procedure - Microbiology with Sumi,Fvx8Lm-lJQY,2018-02-14T13:36:24Z,PT7M6S,2357,60,2
215,Microbiology,2020-08-20 16:53:34.195796,Free Certificate National Online Quiz on &quot;Microbiology and Agriculture,VRxcTm_fsto,2020-08-16T10:34:15Z,PT3M31S,1537,42,2
216,Microbiology,2020-08-20 16:53:34.195803,Culture method | Different types of culture method(Microbiology),V9IrCh-lFQI,2019-11-22T15:45:36Z,PT16M53S,8254,413,7
217,Microbiology,2020-08-20 16:53:34.195811,General knowledge on microbiology,LFPtVb3HRJo,2017-05-12T14:27:55Z,PT10M50S,21324,288,33
218,Microbiology,2020-08-20 16:53:34.195818,Bacterial Anatomy &amp; Physiology |Microbiology Research Topics | Part 6,2OsjiPVRjC4,2019-09-29T16:55:41Z,PT43S,562,9,0
219,Microbiology,2020-08-20 16:53:34.195825,How to Perform Serial Dilutions in Microbiology,Ppe_bgnPFHU,2015-08-18T16:13:32Z,PT6M13S,157351,1387,37
220,Microbiology,2020-08-20 16:53:34.195832,Herpes simplex virus replication Steps - Microbiology Animations,fH1zS7hlW54,2019-10-10T13:53:16Z,PT4M49S,32343,440,9
221,Microbiology,2020-08-20 16:53:34.195839,How to: streak plating for microbiology (take 5),oPl4ETb3vMg,2017-01-31T15:05:12Z,PT3M16S,250124,-1,-1
222,Microbiology,2020-08-20 16:53:34.195846,Gram Staining Technique in Hindi - Microbiology with Sumi,8_7Si4ebeKk,2018-11-26T13:30:01Z,PT14M28S,36795,1432,43
223,Microbiology,2020-08-20 16:53:34.195853,Northwell&#39;s Brand-New Microbiology Laboratory,eb-PQUFSWQ4,2019-08-14T21:38:13Z,PT2M13S,4777,51,1
224,Microbiology,2020-08-20 16:53:34.195861,Principle and Method of different microbiological assay || microbial assay || in hindi audio,liUjyrk_9BE,2019-06-28T14:24:18Z,PT19M25S,14078,919,22
225,Microbiology,2020-08-20 16:53:34.195867,Microbiology 577 a Mycology Introduction Fungi Fungal Types Classification Yeast Mold disease,4NI2Vwp2O3c,2019-09-14T14:00:24Z,PT10M58S,4313,85,5
226,Microbiology,2020-08-20 16:53:34.195875,How do you teach a microbiology lab online?,P34ffly2GZI,2020-03-20T20:43:35Z,PT1M45S,2494,26,1
227,Microbiology,2020-08-20 16:53:34.195881,Structure of Bacteria Cell / Microbiology / L-4.Unit-1,0rpb95NASHM,2019-09-07T11:47:04Z,PT10M7S,9737,235,4
228,Microbiology,2020-08-20 16:53:34.195889,Microbiologist course details Tamil explanation,_MqBOaZfJ5E,2020-07-22T07:44:56Z,PT16M31S,433,20,1
229,Microbiology,2020-08-20 16:53:34.195896,Microbiology of Microbial Genetics,2ctmJJmLzuU,2018-04-10T06:05:41Z,PT39M58S,18964,187,7
230,Microbiology,2020-08-20 16:53:34.195903,How the HIV Infection Cycle Works - Animated microbiology,GyofqO1TRjU,2019-01-31T10:08:16Z,PT2M36S,7216,125,3
231,Microbiology,2020-08-20 16:53:34.195910,Infection and Types of Infection in Hindi - Microbiology with Sumi,GRQKldOltIo,2018-11-26T06:06:12Z,PT13M6S,32238,669,46
232,Microbiology,2020-08-20 16:53:34.195917,Medical Terminology - The Basics - Microbiology and Infectious Diseases,_WGKt8ffFno,2019-05-20T20:40:03Z,PT11M16S,7809,168,4
233,Microbiology,2020-08-20 16:53:34.195931,"The Skin Anatomy, Physiology and Microbiology",MPLV4h0Tr8c,2014-06-18T00:35:53Z,PT12M50S,181670,2448,52
234,Microbiology,2020-08-20 16:53:34.195939,MCQs on Microbiology for 2020-2021 Exams|| Lab Technician &amp; NursingOfficer or Staff Nurse Exams 2020,qrazfcznK5g,2020-01-16T01:30:05Z,PT11M49S,16572,693,16
235,Microbiology,2020-08-20 16:53:34.195946,يوم في تخصص الكائنات الدقيقة 🦠 | كل شي متعلق بالتخصص | microbiology,mjbqRLpsTc4,2019-12-01T17:38:20Z,PT6M52S,13041,930,14
236,Microbiology,2020-08-20 16:53:34.195954,Introduction to microbiological culture media,EoQEgVxxDxI,2011-10-11T13:25:48Z,PT10M19S,106600,1076,27
237,Microbiology,2020-08-20 16:53:34.195961,MSc Medical Microbiology -  LSHTM,azMYg7a9_tA,2014-05-19T15:19:06Z,PT4M5S,13703,98,3
238,Microbiology,2020-08-20 16:53:34.195968,Research Lab | Microbiology Lab | Biotechnology Lab | Dr. Shoorveer Singh | GYT,fP6gdIDOouI,2019-01-08T15:58:39Z,PT11M49S,9038,237,15
239,Microbiology,2020-08-20 16:53:34.195975,USMLE Live Stream -- First Aid 2019 -- Microbiology 1,HhEBktpBdXo,2019-06-17T20:20:44Z,PT1H3M52S,11408,144,1
240,Microbiology,2020-08-20 16:53:34.195983,"Types of culture media | Microbiology | Bacteriology BMLT,DMLT LAB TECHNICIAN",xZ9iWXri1AA,2019-09-14T07:23:44Z,PT11M7S,12392,479,9
241,Microbiology,2020-08-20 16:53:34.195990,Influenza Virus Microbiology Animation,GyNyFqWtFyk,2019-11-20T08:45:19Z,PT3M38S,35862,259,18
242,Microbiology,2020-08-20 16:53:34.195998,Quick review: Sterilization (microbiology),zDmP14twN8g,2015-12-18T09:33:53Z,PT4M46S,45088,595,18
243,Microbiology,2020-08-20 16:53:34.196005,Introduction to Microbiology Class 10th Science 2 Part 2,_WB0wwEldiA,2020-07-18T06:30:03Z,PT26M9S,4243,224,16
244,Microbiology,2020-08-20 16:53:34.196012,Introduction to Medical Microbiology,uAmTgVvTUNk,2013-08-31T07:59:21Z,PT55M31S,48931,-1,-1
245,Microbiology,2020-08-20 16:53:34.196019,Q&amp;A for Microbiology Lab Exam 2,JWPhDYaWpb0,2019-10-30T20:31:48Z,PT45M47S,421,-1,-1
246,Microbiology,2020-08-20 16:53:34.196026,List of Gram-positive Bacterial and Gram-Negative Bacteria - Microbiology with Sumi,qPbok9tvcJc,2019-12-08T15:21:04Z,PT6M8S,5707,220,7
247,Microbiology,2020-08-20 16:53:34.196034,Microbiology Techniques: Serial dilution,ss_AIXee8Lc,2015-10-30T09:57:36Z,PT20M59S,14435,128,0
248,Microbiology,2020-08-20 16:53:34.196042,Microbiology career jobs and salary ll  B.Sc in Microbiology?  By Arunavasir,boCn1oPgQKQ,2020-08-19T16:45:40Z,PT15M21S,212,40,1
249,Microbiology,2020-08-20 16:53:34.196049,"Sketchy Medical Review | How to study pathology, microbiology, pharmacology effectively | Best Tips",ereMC1Bg2H8,2018-12-01T15:00:03Z,PT15M20S,9002,180,6
250,Microbiology,2020-08-20 16:53:35.729807,Salary of Microbiology Scope in India  in Hindi bsc Microbiology,fFiyJyRmsD8,2019-03-05T11:09:08Z,PT8M54S,31001,-1,-1
251,Microbiology,2020-08-20 16:53:35.729834,Aseptic Technique,bRadiLXkqoU,2012-10-16T19:26:25Z,PT6M1S,459898,2333,61
252,Microbiology,2020-08-20 16:53:35.729841,Microbiology: Bacteria Identification Flowchart of Facultative Anaerobes,JO6rbqiVi_0,2018-02-14T15:49:52Z,PT15M6S,17116,118,7
253,Microbiology,2020-08-20 16:53:35.729847,Alcohol as Antiseptic and Disinfectant:  Microbiology,sQRnQdB6qhg,2019-10-06T14:00:06Z,PT2M22S,6046,84,3
254,Microbiology,2020-08-20 16:53:35.729853,Saving The World Through Food Microbiology | Science of Food Microbiology,lQ9OX1xmcpI,2020-06-08T00:00:09Z,PT4M4S,613,38,0
255,Microbiology,2020-08-20 16:53:35.729860,Sterilisation of fermentation Media - Microbiology with Sumi,UuX_HmSr8b8,2018-03-03T16:02:42Z,PT4M13S,7523,157,6
256,Microbiology,2020-08-20 16:53:35.729866,Chapter-5 | Fundamental principles of microbiology || Health Education &amp; Community Pharmacy,whefDl_x-QY,2020-03-28T14:09:32Z,PT8M24S,5861,188,4
257,Microbiology,2020-08-20 16:53:35.729872,Staphylococcus aureus | Microbiology | Med Vids made simple,h1W_0pzKBGs,2018-06-15T09:47:28Z,PT20M26S,22515,352,9
258,Microbiology,2020-08-20 16:53:35.729878,Practical (Immunology &amp; Microbiology) Part 1,w1u5ZW67XU0,2017-04-26T09:30:00Z,PT34M54S,21845,-1,-1
259,Microbiology,2020-08-20 16:53:35.729885,Viva Questions on instruments in Microbiology lab,KXD66a-IXlY,2019-06-10T14:58:23Z,PT22M5S,12337,403,5
260,Microbiology,2020-08-20 16:53:35.729890,Carbohydrate Fermentation Test - Microbiology with Sumi,Dje8zmrsrMs,2018-04-09T22:07:41Z,PT15M16S,11315,193,14
261,Microbiology,2020-08-20 16:53:35.729897,AIIMS JUNE 2020 Microbiology Recall Questions Discussion,IAd-XXV-91s,2020-06-13T07:33:24Z,PT8M22S,10560,497,16
262,Microbiology,2020-08-20 16:53:35.729903,The Microbiology of Cheese,Q2Aq0Mv-uIQ,2016-08-30T18:28:44Z,PT1H9M23S,12007,131,5
263,Microbiology,2020-08-20 16:53:35.729909,"Microbiology lecture 6 | Obligate intracellular parasites | Rickettsia, Chlamydia bacteria",H8ntU_vp6Ms,2019-07-18T15:14:31Z,PT10M42S,10703,266,7
264,Microbiology,2020-08-20 16:53:35.729915,Simple Staining Technique and Its Details in Hindi || Microbiology with Sumi,GLPKiX0sA3c,2019-11-13T05:12:44Z,PT11M9S,3122,124,5
265,Microbiology,2020-08-20 16:53:35.729921,Salmonella - SketchyMicro (USMLE Step 1 Microbiology Review),EiKg08WoKPM,2013-01-10T07:24:49Z,PT7M56S,353446,3580,72
266,Microbiology,2020-08-20 16:53:35.729927,General Characters of Viruses - Microbiology with Sumi,SAbYEYs-_ak,2018-03-28T10:24:18Z,PT5M48S,21925,443,24
267,Microbiology,2020-08-20 16:53:35.729933,"B.sc M.sc MICROBIOLOGY course career options, scopes and other detailed info",SDMhQAB9j5E,2018-08-01T16:55:39Z,PT14M10S,28309,431,26
268,Microbiology,2020-08-20 16:53:35.729939,Microbiology Research in Extreme Environments,Bz1GMoXvxcQ,2018-10-31T14:03:53Z,PT3M16S,5378,70,0
269,Microbiology,2020-08-20 16:53:35.729956,Introductory Microbiology Lab Safety,gXrw8umUA78,2010-10-15T15:12:01Z,PT11M42S,23939,49,6
270,Microbiology,2020-08-20 16:53:35.729964,Gram Staining Technique and its Details - Microbiology with Sumi,Q8oYAZL7uRI,2018-03-14T06:01:12Z,PT9M21S,12380,293,9
271,Microbiology,2020-08-20 16:53:35.729970,Soil Basics: Soil Microbiology,3-fFpd_7Egw,2017-09-22T15:14:10Z,PT2M41S,16698,131,10
272,Microbiology,2020-08-20 16:53:35.729977,NPK-University Soil Microbiology With Harley Smith,PssluRwbOc4,2016-04-04T22:27:53Z,PT37M13S,200347,3359,78
273,Microbiology,2020-08-20 16:53:35.729983,Microbiology 317 a Enterobacteriaceae E Coli Escherichia coli Diarrhoea UTI Travellers O157 H7 test,zuF4D6B99oE,2019-12-02T11:31:44Z,PT11M29S,2020,23,3
274,Microbiology,2020-08-20 16:53:35.729989,Microbiology Techniques: Using a pipette and spreader,-RQOZNv160c,2015-10-30T09:57:34Z,PT5M43S,2933,31,0
275,Microbiology,2020-08-20 16:53:35.729995,Vibrio cholerae - SketchyMicro (USMLE Step 1 Microbiology Review),ObxpYoeJkL8,2013-09-25T06:08:37Z,PT5M45S,164355,1545,30
276,Microbiology,2020-08-20 16:53:35.730002,Why study MSc Microbiology and Immunology?,aZtHYMkhUkw,2017-10-04T15:27:56Z,PT2M7S,7746,80,0
277,Microbiology,2020-08-20 16:53:35.730008,Welcome to Microbiology and Human disease Online / HCC SouthShore Campus,yTVQahS8eBI,2015-01-12T07:45:37Z,PT5M33S,609,5,0
278,Microbiology,2020-08-20 16:53:35.730014,Growth Media and Pouring Plates - Microbiology techniques,L0o51eco6Vg,2017-10-30T13:36:25Z,PT11M49S,43495,811,11
279,Microbiology,2020-08-20 16:53:35.730020,Basic Techniques in Microbiology - Solid media Agarplates,1uwsMQkpNDM,2015-04-02T12:39:41Z,PT1M14S,26572,157,5
280,Microbiology,2020-08-20 16:53:35.730026,Work Day in My Life | MICROBIOLOGIST,xjM4lfVl1hE,2019-07-15T22:49:04Z,PT13M34S,14034,325,16
281,Microbiology,2020-08-20 16:53:35.730032,culture methods technique || Microbiology Culture techniques,t0RmVrQrqbI,2019-10-03T13:40:01Z,PT14M24S,9476,291,8
282,Microbiology,2020-08-20 16:53:35.730039,Easy way to read Microbiology + Important topics for NEET PG | Teach And Preach,s7AMJQzQj8Q,2020-06-09T08:42:02Z,PT8M37S,3461,205,6
283,Microbiology,2020-08-20 16:53:35.730045,Lecture 18 Introduction to Microbiology,Bhe6Tj2Ebys,2007-12-26T06:28:04Z,PT57M47S,226068,718,57
284,Microbiology,2020-08-20 16:53:35.730051,Microbiology Techniques: Making a streak plate,800uUVu0aY4,2015-10-30T09:57:34Z,PT10M30S,18628,168,7
285,Microbiology,2020-08-20 16:53:35.730057,What is Microbiology?,VKgHeHRDSVA,2015-03-30T08:59:25Z,PT1M40S,87577,382,20
286,Microbiology,2020-08-20 16:53:35.730064,Microbiology of milk; testing of quality of milk and milk products,PrORbgME3sA,2019-08-20T07:24:17Z,PT26M25S,4320,125,4
287,Microbiology,2020-08-20 16:53:35.730070,RRB||Questions &amp; Answers ||Medical Microbiology Part 1st,3jM7vV1CgRo,2018-08-15T17:09:07Z,PT14M17S,17569,458,24
288,Microbiology,2020-08-20 16:53:35.730076,Why Microbiology Matters,sIAplFyWdqc,2020-05-05T09:13:55Z,PT2M,735,24,1
289,Microbiology,2020-08-20 16:53:35.730082,The Microbiology of Beer - Microbes After Hours,jngMqfanZdw,2016-12-14T19:06:21Z,PT1H14M31S,17582,261,5
290,Microbiology,2020-08-20 16:53:35.730088,How to Study Microbiology in Medical School,RVDVM32apIY,2012-12-01T04:28:35Z,PT8M4S,191308,2235,70
291,Microbiology,2020-08-20 16:53:35.730094,Food Microbiology Laboratory,Zo4nqPRKbyI,2019-05-17T12:34:31Z,PT6M25S,3380,61,0
292,Microbiology,2020-08-20 16:53:35.730100,Microbiology NEET PG 2020 | Recall Questions by Dr. Neetushree | Dr. Bhatia videos | DBMCI |,HUoRJULlL3A,2020-01-13T11:16:49Z,PT51M54S,14071,224,11
293,Microbiology,2020-08-20 16:53:35.730106,USMLE Live Stream -- First Aid 2019 -- Microbiology 3,V_MpqQl2aW4,2019-06-18T19:46:23Z,PT1H30M15S,5738,68,2
294,Microbiology,2020-08-20 16:53:35.730112,Making Microbiological Media,BH4ESgWU_Eo,2012-10-16T21:53:21Z,PT6M9S,38649,171,5
295,Microbiology,2020-08-20 16:53:35.730118,Mycobacterium tuberculosis | Microbiology (Pulmonary and extrapulmonary TB) | MedVidsMadeSimple,FdTPGlNckak,2019-06-25T06:32:35Z,PT27M22S,21130,333,10
296,Microbiology,2020-08-20 16:53:35.730124,Microbiology - GCSE Science Required Practical (Triple),sI2Dp5fNdDY,2018-05-17T18:57:34Z,PT16M48S,25567,257,16
297,Microbiology,2020-08-20 16:53:35.730130,MICROBIOLOGY - BIO ZOOLOGY,Yy4vGf2-SFs,2015-09-20T05:36:25Z,PT40M53S,6282,69,1
298,Microbiology,2020-08-20 16:53:35.730136,Wastewater Microbiology,epAh6hHOq3c,2011-01-21T08:12:51Z,PT8M37S,210635,1253,23
299,Microbiology,2020-08-20 16:53:35.730142,Chemotherapeutic agents microbiology,FaYoAtnwhqQ,2020-01-10T11:13:57Z,PT11M25S,4439,152,3
300,Microbiology,2020-08-20 16:53:37.171552,Introduction of Microbiology | Microbiology History and Classification,xmpRD98TPtg,2020-08-12T10:13:24Z,PT22M46S,207,41,0
