,Topic,Time Queried,Title,Video IDs,Published At,Duration,View Count,Like Count,Dislike Count
291,Data Structures,2020-08-20 16:23:31.686174,Infix to Prefix conversion | Examples | Data Structures | Lec-16 | Bhanu Priya,7cnRfPvvy9k,2018-07-20T16:53:22Z,PT6M39S,109506,1035,87
292,Data Structures,2020-08-20 16:23:31.686181,Introduction to Sets - Data Structures and Algorithms,SvvvGT3qD1Y,2020-07-20T12:00:09Z,PT12M56S,2198,126,0
293,Data Structures,2020-08-20 16:23:31.686187,BINARY TREE TRAVERSALS WITH EXAMPLE - DATA STRUCTURES,NWjFOr184vg,2019-07-13T14:02:58Z,PT22M56S,21404,532,16
294,Data Structures,2020-08-20 16:23:31.686194,Introduction to Linked List in Data Structures ( very easy),Rs1KPyb9fHY,2017-07-02T08:40:50Z,PT14M43S,370585,4842,249
295,Data Structures,2020-08-20 16:23:31.686201,Avl tree | Introduction | Data Structures | Lec-40 | Bhanu Priya,vv0G7QgiGSQ,2018-08-08T02:57:03Z,PT13M24S,104522,1212,90
296,Data Structures,2020-08-20 16:23:31.686208,Tutorial 1 : Introduction to Algorithm and Data Structure in Hindi,yE7c2WvJOr0,2017-05-15T10:44:16Z,PT8M25S,184557,3251,73
297,Data Structures,2020-08-20 16:23:31.686215,Graph Data Structure 6. The A* Pathfinding Algorithm,eSOJ3ARN5FM,2017-01-06T21:19:07Z,PT16M48S,39872,913,11
298,Data Structures,2020-08-20 16:23:31.686222,"Data Structures MCQs [Part 2] GATE, NET, ISRO, BARC, RRB JE &amp; All CS/IT Exams",fA4pug5eCwo,2019-05-13T18:15:45Z,PT10M47S,20905,420,16
299,Data Structures,2020-08-20 16:23:31.686229,Do I need Algorithms and Data Structures? (As a web developer),VweAwx2EH0I,2020-01-30T08:55:38Z,PT12M59S,1807,99,1
300,Data Structures,2020-08-20 16:23:33.208243,#030 [Data Structures] - Linear Search (Sequential Search) With Implementation,U1wy9kZzOGI,2019-04-27T16:39:00Z,PT7M17S,5441,89,0
301,Data Structures,2020-08-20 16:23:33.208271,"Python: Data Structures - Lists, Tuples, Sets &amp; Dictionaries tutorial",R-HLU9Fl5ug,2015-05-24T19:52:12Z,PT19M1S,214920,4856,75
302,Data Structures,2020-08-20 16:23:33.208277,Sparse Matrix | Array representation | Data Structures | Lec-24 | Bhanu Priya,V3TAtTtC4Xs,2018-07-25T16:07:56Z,PT8M5S,88251,807,62
303,Data Structures,2020-08-20 16:23:33.208284,Evaluation of Postfix Expression | Algorithm | Data Structures | Lec-19 | Bhanu Priya,GoBKIX2JSDg,2018-07-25T16:06:26Z,PT6M28S,16057,116,5
304,Data Structures,2020-08-20 16:23:33.208290,"Graph Data Structure Intro (inc. adjacency list, adjacency matrix, incidence matrix)",DBRW8nwZV-g,2017-05-21T01:51:53Z,PT4M53S,55172,735,76
305,Data Structures,2020-08-20 16:23:33.208296,Data Structures Tutorial - 14 - How to Read in a Comma Seperated .txt File in c++,_IzYGiuX8QM,2018-01-03T02:03:18Z,PT10M17S,22580,318,5
306,Data Structures,2020-08-20 16:23:33.208302,Introduction to MAP Data Structure in Java | HashMap in Java with Example | ABC,oZ7LymkbmiA,2019-05-09T12:30:02Z,PT12M40S,27404,415,17
307,Data Structures,2020-08-20 16:23:33.208308,Double Linked List in Data Structures and Algorithms | Part-1 | by Mr. Srinivas,aTVSEEQXs-Y,2016-10-07T03:12:31Z,PT19M29S,185866,1757,81
308,Data Structures,2020-08-20 16:23:33.208314,"Data Structures and Algorithms Basics, Big O Notation &amp; Time complexity",y0kt0BI5IZ0,2019-11-05T16:30:05Z,PT27M25S,1345,23,1
309,Data Structures,2020-08-20 16:23:33.208328,Queue Data Structure in C++ Programming (using arrays) | All Queue Operations | Part - 2,wqKdRQ9nWvs,2019-03-26T14:00:05Z,PT25M38S,23085,387,13
310,Data Structures,2020-08-20 16:23:33.208335,Graph Data Structure 6. The A* Pathfinding Algorithm,eSOJ3ARN5FM,2017-01-06T21:19:07Z,PT16M48S,39872,913,11
311,Data Structures,2020-08-20 16:23:33.208342,BINARY TREE TRAVERSALS WITH EXAMPLE - DATA STRUCTURES,NWjFOr184vg,2019-07-13T14:02:58Z,PT22M56S,21404,532,16
312,Data Structures,2020-08-20 16:23:33.208348,DATA STRUCTURES | Part-8 | Types of Queues,CiCSiGc0twQ,2019-02-14T14:33:56Z,PT8M30S,6059,135,4
313,Data Structures,2020-08-20 16:23:33.208354,Data Structures in Python: Singly Linked Lists -- Deletion,gXY_2wsQf3A,2018-01-20T16:07:03Z,PT16M32S,19879,454,4
314,Data Structures,2020-08-20 16:23:33.208360,Queue as ADT | Enqueue &amp; Dequeue | Data Structures | Lec-13 | Bhanu Priya,ABlwGVL2mY4,2018-07-24T18:12:49Z,PT7M40S,24008,170,10
315,Data Structures,2020-08-20 16:23:33.208367,RESULT: National Level Quiz on -Data Structures and Algorithm Analysis in C,ULggeknIBq0,2020-08-16T04:30:14Z,PT4M33S,498,29,5
316,Data Structures,2020-08-20 16:23:33.208373,Why Data Structures Are Important For Every Programmer?,ND3HXC46zO4,2019-10-07T13:21:19Z,PT7M36S,10912,682,13
317,Data Structures,2020-08-20 16:23:33.208379,Subsets of an Array - Solution | Functions and Arrays | Data Structures and Algorithms in JAVA,iKSI_9NHR1M,2020-07-23T11:32:03Z,PT10M32S,547,27,0
318,Data Structures,2020-08-20 16:23:33.208385,7.11 Shell Sort algorithm | sorting algorithms | Full explanation with code | data structures,9crZRd8GPWM,2019-07-11T10:10:05Z,PT34M8S,47634,956,44
319,Data Structures,2020-08-20 16:23:33.208391,DIGITAL ASSISTANT IMP BITS PART - 35 [ DATA STRUCTURES ],t57hSfLSQIE,2020-06-13T00:55:55Z,PT6M35S,269,24,0
320,Data Structures,2020-08-20 16:23:33.208397,3.3 Stack implementation using linked list | data structures,T_UXDTy23DQ,2019-09-10T11:28:24Z,PT27M1S,72805,1148,34
321,Data Structures,2020-08-20 16:23:33.208403,Technical Interview with a Software Engineer - Algorithms &amp; Data Structures,q4-n4KCqC8k,2020-02-29T21:01:17Z,PT13M42S,27862,789,17
322,Data Structures,2020-08-20 16:23:33.208409,Data structures: Binary Tree,H5JubkIy_p8,2014-01-18T06:08:28Z,PT16M17S,1061736,7142,224
323,Data Structures,2020-08-20 16:23:33.208415,7.7 Merge Sort Algorithm | Sorting Algorithms| Merge Sort in Data structure,jlHkDBEumP0,2019-06-16T06:55:23Z,PT35M28S,204873,3871,118
324,Data Structures,2020-08-20 16:23:33.208421,Must do problems on Arrays - Part 1 (Data Structures &amp; Algorithms) | FREE DAILY LIVE CLASSES,9C_cOIn42aQ,2020-08-16T14:09:59Z,PT1H3M25S,7425,355,5
325,Data Structures,2020-08-20 16:23:33.208427,"DOUBLE LINKED LIST (INSERTION AT BEGINNING,ENDING,SPECIFIED POSITION ) - DATA STRUCTURES",JZ8Gba9jnF0,2019-05-29T03:30:00Z,PT18M57S,17528,347,5
326,Data Structures,2020-08-20 16:23:33.208434,5.31 B+ tree insertion | create b+ tree of order 5 | Data structures,bJnoBLL8AAg,2019-07-10T10:55:53Z,PT11M56S,15357,276,1
327,Data Structures,2020-08-20 16:23:33.208440,CppCon 2017: Allan Deutsch “Esoteric Data Structures and Where to Find Them”,-8UZhDjgeZU,2017-10-10T13:31:46Z,PT30M5S,13719,264,12
328,Data Structures,2020-08-20 16:23:33.208446,New Course: Data Structures &amp; Algorithms [Part 2],cifiry8yoao,2019-09-07T19:46:52Z,PT2M40S,29798,747,19
329,Data Structures,2020-08-20 16:23:33.208452,Display Elements in BST | Data Structures Tutorial | Mr. Srinivas,c4eOz3fndiM,2017-09-27T13:43:45Z,PT6M53S,39750,-1,-1
330,Data Structures,2020-08-20 16:23:33.208458,8.3 Hashing: Double Hashing | Collision Resolution technique | Data Structures and algorithms,AYcsTOeFVas,2019-02-19T10:03:41Z,PT26M52S,51722,863,25
331,Data Structures,2020-08-20 16:23:33.208464,MasterClass on DSA (Data Structures and Algorithms) for Placements,tuiUSPkbrxs,2020-06-12T14:09:21Z,PT1H31M46S,8923,284,30
332,Data Structures,2020-08-20 16:23:33.208470,CppCon 2017: Juan Pedro Bolivar Puente “Postmodern immutable data structures”,sPhpelUfu8Q,2017-10-27T15:22:26Z,PT1H6M,12575,353,5
333,Data Structures,2020-08-20 16:23:33.208476,#01 [Data Structures] - Complexity,sHhVsGQz9MI,2019-04-25T21:26:58Z,PT18M3S,43261,949,7
334,Data Structures,2020-08-20 16:23:33.208482,Raster vs Vector data !!! with EXAMPLE !!! Data Structures in GIS !!! GIS Data Model !!!,WDDBoTDan7w,2018-10-28T03:32:46Z,PT8M58S,23745,666,19
335,Data Structures,2020-08-20 16:23:33.208488,Data Structures in Python: Stack -- Determine if Parenthesis are Balanced,TC7apM-xGaU,2017-05-05T17:15:57Z,PT13M38S,36058,495,10
336,Data Structures,2020-08-20 16:23:33.208494,Data structures introduction,Qmt0QwzEmh0,2017-06-13T21:27:48Z,PT2M24S,34417,556,0
337,Data Structures,2020-08-20 16:23:33.208500,Fractional Knapsack Problem using Greedy Method | Example | Data structures and algorithms,xZfmHVi7FMg,2019-03-06T13:10:46Z,PT11M56S,57538,871,27
338,Data Structures,2020-08-20 16:23:33.208506,6.6 Kruskals Algorithm for Minimum Spanning Tree- Greedy method | Data structures,EjVHtpWkIho,2019-01-25T03:18:38Z,PT9M11S,99457,1776,33
339,Data Structures,2020-08-20 16:23:33.208512,DIGITAL ASSISTANT DATA STRUCTURES IMPORTANT BITS || DATA STRUCTURES INTERVIEW QUESTATIONS,50ltcbPsA-c,2020-08-06T01:19:23Z,PT42M19S,421,30,0
340,Data Structures,2020-08-20 16:23:33.208518,3.4 Infix Prefix and Postfix expressions | Data structures,RY4GkLahbCI,2019-10-12T15:30:00Z,PT14M15S,82643,1362,49
341,Data Structures,2020-08-20 16:23:33.208524,Anjana Vakil: Immutable data structures for functional JS | JSConf EU,Wo0qiGPSV-s,2017-05-14T11:05:22Z,PT26M33S,220262,-1,-1
342,Data Structures,2020-08-20 16:23:33.208530,Data Structures: Singly Linked List in Python 3 (Part 2/10),RhCGA4jlPmQ,2017-09-14T11:29:16Z,PT12M50S,30003,538,13
343,Data Structures,2020-08-20 16:23:33.208536,Introduction to Stacks - Data Structures and Algorithms,77GDiGd1_UU,2020-06-11T17:26:24Z,PT14M53S,6332,173,2
344,Data Structures,2020-08-20 16:23:33.208542,9.1 Huffman coding example -Greedy Method |Data Structures,saofdNsZiYY,2019-02-28T09:59:43Z,PT34M5S,49369,843,23
345,Data Structures,2020-08-20 16:23:33.208548,After Data Structures &amp; Algorithms  | Now What To Do ??? | Development or Competitive Programming #9,mbe3w1W9R8s,2020-06-14T08:10:24Z,PT7M19S,140,29,0
346,Data Structures,2020-08-20 16:23:33.208554,Python Data Structures Chapter 7 Quiz Answers [ Coursera] Programming For Everybody Chapter 7 Quiz.,gKEdoKbt-rI,2020-05-28T18:28:36Z,PT5M20S,4171,36,3
347,Data Structures,2020-08-20 16:23:33.208561,Priority Queue and It&#39;s Applications in Data Structure Lec-29| Hindi,mG1gFP6e-Us,2019-04-24T01:20:32Z,PT11M42S,14227,315,20
348,Data Structures,2020-08-20 16:23:33.208567,Linked List using C | Data Structures Tutorial | Mr. Srinivas,eGnlKPCkAFY,2016-09-26T21:31:02Z,PT18M29S,629235,7768,228
349,Data Structures,2020-08-20 16:23:33.208573,Heap sort example | Data Structures | Lec-55 | Bhanu Priya,yAlOKmgq8do,2018-08-11T01:54:09Z,PT18M49S,91234,987,88
350,Data Structures,2020-08-20 16:23:34.427655,Data Structures: Arrays vs Linked Lists,lC-yYCOnN8Q,2013-04-02T17:13:37Z,PT12M16S,624459,4252,66
351,Data Structures,2020-08-20 16:23:34.427683,New Course: Data Structures &amp; Algorithms [Part 2],cifiry8yoao,2019-09-07T19:46:52Z,PT2M40S,29798,747,19
352,Data Structures,2020-08-20 16:23:34.427690,8.1 Hashing techniques to resolve collision| Separate chaining and Linear Probing | Data structure,zeMa9sg-VJM,2019-02-14T10:52:31Z,PT25M51S,134463,1944,64
353,Data Structures,2020-08-20 16:23:34.427696,5.27 Insertion in B-Tree of Order 4 (Data Structure),aNU9XYYCHu8,2019-01-24T02:27:18Z,PT15M23S,96335,1593,56
354,Data Structures,2020-08-20 16:23:34.427711,Technical Interview with a Software Engineer - Algorithms &amp; Data Structures,q4-n4KCqC8k,2020-02-29T21:01:17Z,PT13M42S,27862,789,17
355,Data Structures,2020-08-20 16:23:34.427719,Data structures introduction,Qmt0QwzEmh0,2017-06-13T21:27:48Z,PT2M24S,34417,556,0
356,Data Structures,2020-08-20 16:23:34.427725,1. Persistent Data Structures,T0yzrZL1py0,2013-12-18T17:19:53Z,PT1H23M44S,239973,1746,14
357,Data Structures,2020-08-20 16:23:34.427731,3.11 prefix to infix conversion | postfix to infix conversion | example (Data structure),1zqgyoZzda4,2019-02-12T12:50:39Z,PT10M27S,37690,605,17
358,Data Structures,2020-08-20 16:23:34.427737,3.8 infix to prefix using stack | Data structures,8QxlrRws9OI,2019-10-11T15:30:00Z,PT24M5S,98649,1444,56
359,Data Structures,2020-08-20 16:23:34.427777,Priority Queue and It&#39;s Applications in Data Structure Lec-29| Hindi,mG1gFP6e-Us,2019-04-24T01:20:32Z,PT11M42S,14227,315,20
360,Data Structures,2020-08-20 16:23:34.427784,Raster vs Vector data !!! with EXAMPLE !!! Data Structures in GIS !!! GIS Data Model !!!,WDDBoTDan7w,2018-10-28T03:32:46Z,PT8M58S,23745,666,19
361,Data Structures,2020-08-20 16:23:34.427791,Python Data Structures Chapter 7 Quiz Answers [ Coursera] Programming For Everybody Chapter 7 Quiz.,gKEdoKbt-rI,2020-05-28T18:28:36Z,PT5M20S,4171,36,3
362,Data Structures,2020-08-20 16:23:34.427796,1-D Array representation | Row Major &amp; Column Major order | Data Structures | Lec-8 | Bhanu Priya,CHUCz_N9Gjo,2018-07-19T17:01:58Z,PT6M21S,26160,165,8
363,Data Structures,2020-08-20 16:23:34.427802,Data Structures: Queue With Two Stacks,7ArHz8jPglw,2016-09-27T19:39:26Z,PT7M12S,58418,424,14
364,Data Structures,2020-08-20 16:23:34.427809,Data Structures and Algorithms in Java | Java Programming Tutorial | Java Training | Edureka,6P2KL0GcQd0,2020-04-10T13:03:12Z,PT20M49S,8361,217,9
365,Data Structures,2020-08-20 16:23:34.427814,Bubble sort Example | Exchange Sort | Data Structures | Lec-59 | Bhanu Priya,VRL2iwrCm8E,2018-08-11T01:54:09Z,PT4M31S,45350,412,46
366,Data Structures,2020-08-20 16:23:34.427820,Binary Search Tree in Data Structure | Insertion and Traversal in BST,sXABdGalFNg,2020-02-06T07:30:47Z,PT11M2S,16335,654,3
367,Data Structures,2020-08-20 16:23:34.427827,Introduction to AVL Tree in Data Structure with Examples | All Imp Points of AVL,E9DOBLNB-aE,2020-02-07T12:59:06Z,PT9M54S,10659,474,6
368,Data Structures,2020-08-20 16:23:34.427833,CppCon 2016: Chandler Carruth “High Performance Code 201: Hybrid Data Structures&quot;,vElZc6zSIXM,2016-10-01T23:59:47Z,PT55M49S,76613,809,24
369,Data Structures,2020-08-20 16:23:34.427839,Linked List in Java | Java Linked Explained | Data Structures Implementation | Edureka,giJimUEkI7U,2019-08-30T05:28:11Z,PT20M26S,19041,288,23
370,Data Structures,2020-08-20 16:23:34.427845,Subsets of an Array - Solution | Functions and Arrays | Data Structures and Algorithms in JAVA,iKSI_9NHR1M,2020-07-23T11:32:03Z,PT10M32S,547,27,0
371,Data Structures,2020-08-20 16:23:34.427851,Chapter 51 Introduction to Graphs in Data Structure Hindi,X73gBsskKi4,2016-03-05T10:28:25Z,PT40M26S,152288,1853,83
372,Data Structures,2020-08-20 16:23:34.427857,"1.2 Array Operations - Traversal, Insertion | full explanation with C program | data structure",Bnjbun-hiBk,2019-07-24T08:16:30Z,PT28M51S,85789,1498,42
373,Data Structures,2020-08-20 16:23:34.427862,Data structures: Introduction to Doubly Linked List,JdQeNxWCguQ,2013-11-12T09:31:15Z,PT7M13S,391688,2329,50
374,Data Structures,2020-08-20 16:23:34.427868,2.10 Implementation of Doubly Linked List - Data Structures,H8-IuKKiQeo,2019-08-18T05:32:21Z,PT21M14S,37543,572,12
375,Data Structures,2020-08-20 16:23:34.427875,Introduction To Stack | Data Structures | Python tutorials,lfNfGR3BZHM,2020-08-05T00:30:02Z,PT5M32S,837,64,0
376,Data Structures,2020-08-20 16:23:34.427881,Introduction to Data Structures||1 || Data structures in telugu,27UZYywvqb8,2019-11-29T22:27:05Z,PT6M32S,1351,42,1
377,Data Structures,2020-08-20 16:23:34.427887,Queue as ADT | Enqueue &amp; Dequeue | Data Structures | Lec-13 | Bhanu Priya,ABlwGVL2mY4,2018-07-24T18:12:49Z,PT7M40S,24008,170,10
378,Data Structures,2020-08-20 16:23:34.427893,Tower of Hanoi  | HINDI | Data Structures | Niharika Panda,YWiflLiLuiE,2018-11-29T01:59:23Z,PT8M12S,38985,446,106
379,Data Structures,2020-08-20 16:23:34.427899,5.18 Red Black Tree deletion | Data structure,w5cvkTXY0vQ,2019-11-10T05:11:52Z,PT1H3M6S,51226,842,32
380,Data Structures,2020-08-20 16:23:34.427905,"Linked list | Single, Double &amp; Circular | Data Structures | Lec-23 | Bhanu Priya",IiL_wwFIuaA,2018-07-24T18:12:28Z,PT3M34S,48738,601,19
381,Data Structures,2020-08-20 16:23:34.427911,Queues | FIFO &amp; Applications | Data Structures | Lec-12 | Bhanu Priya,UK8WaQYdcMo,2018-07-24T18:12:43Z,PT6M23S,61019,661,28
382,Data Structures,2020-08-20 16:23:34.427916,DEPTH FIRST SEARCH(DFS) | GRAPH TRAVERSALS - DATA STRUCTURES,xwlRWdAHMBg,2019-08-19T17:51:30Z,PT13M43S,17978,393,7
383,Data Structures,2020-08-20 16:23:34.427922,VECTOR/DYNAMIC ARRAY -  Making DATA STRUCTURES in C++,ryRf4Jh_YC0,2020-08-07T10:30:03Z,PT45M25S,24265,1328,13
384,Data Structures,2020-08-20 16:23:34.427928,Python Data Structures Tutorial,a_agPzERnKI,2019-08-19T15:05:16Z,PT2H9M30S,18018,433,8
385,Data Structures,2020-08-20 16:23:34.427934,Data Structures and Algorithms in Java | Session 1 | Great Learning Free Courses,MTMGx_w12LE,2020-04-11T14:52:57Z,PT1H5M30S,11910,383,5
386,Data Structures,2020-08-20 16:23:34.427941,"LINKED LIST (INSERTION AT BEGINNING,ENDING,SPECIFIED POSITION ) - DATA STRUCTURES",P9AKKKvPYiE,2019-05-14T18:15:16Z,PT23M17S,56455,882,45
387,Data Structures,2020-08-20 16:23:34.427947,Binary Search Algorithm C++ Code in Data Structures | Part -2 | DSA,fxm3w0KuqWA,2019-06-24T14:00:10Z,PT14M50S,5865,107,3
388,Data Structures,2020-08-20 16:23:34.427953,6.8 Detect Cycle in Directed Graph |Data Structures and Algorithms,AK7BuT5MgU0,2019-03-09T16:35:09Z,PT10M36S,25953,332,20
389,Data Structures,2020-08-20 16:23:34.427959,Infix to Prefix conversion | Examples | Data Structures | Lec-16 | Bhanu Priya,7cnRfPvvy9k,2018-07-20T16:53:22Z,PT6M39S,109506,1035,87
390,Data Structures,2020-08-20 16:23:34.427966,MySirG WebCast #5  | Why Data Structure and Algorithms are Important? (Hindi),ZNTBVX6sSpY,2019-02-09T17:40:44Z,PT36M1S,17713,1230,13
391,Data Structures,2020-08-20 16:23:34.427975,Data Structures: Singly Linked List in Python 3 (Part 2/10),RhCGA4jlPmQ,2017-09-14T11:29:16Z,PT12M50S,30003,538,13
392,Data Structures,2020-08-20 16:23:34.427996,"How to Score Maximum marks in Data Structures, Algorithms &amp; C-programming | GATE CS | CSIT",rRX9f_8tnsk,2019-11-25T14:23:43Z,PT24M32S,4610,162,3
393,Data Structures,2020-08-20 16:23:34.428014,5.20 Splay Tree Insertion | Data structure,1HeIZNP3w4A,2019-11-14T15:30:00Z,PT34M26S,17963,278,12
394,Data Structures,2020-08-20 16:23:34.428027,Programming and Data Structure (CS) - Most Important Questions for GATE 2020,05EtcM-FeXA,2020-01-05T08:15:20Z,PT3H20M38S,14095,393,7
395,Data Structures,2020-08-20 16:23:34.428041,Data Structures: Hash Table implementation in C,wg8hZxMRwcw,2019-08-18T14:00:11Z,PT10M10S,32678,1151,16
396,Data Structures,2020-08-20 16:23:34.428052,"Learn how Data Structures used in Online Ticket Booking, Music Player, Web Browser &amp; in Google Map",d_XvFOkQz5k,2019-08-12T09:51:49Z,PT5M10S,12349,381,3
397,Data Structures,2020-08-20 16:23:34.428065,HUGE ANNOUNCEMENT!!! Online Free Programming Courses | Data Structures and Algorithms in JAVA,AmjJStp1ra0,2020-07-22T14:58:10Z,PT3M54S,9004,701,10
398,Data Structures,2020-08-20 16:23:34.428078,Tutorial 2 : Characteristic &amp; Basic Terminologies of Data Structure in Hindi,J8E7HcUo4Ag,2017-05-15T11:41:12Z,PT6M48S,72878,1060,26
399,Data Structures,2020-08-20 16:23:34.428091,Trees | Data Structures in JavaScript | Make a Tree Data Structure,K7VnBuOlCI8,2020-02-04T21:26:54Z,PT12M53S,2004,41,2
400,Data Structures,2020-08-20 16:23:35.652108,#00 [Data Structures] - Introduction,owCqVRbZlbg,2019-04-25T16:08:40Z,PT10M10S,86035,1580,7
401,Data Structures,2020-08-20 16:23:35.652133,Using Immutable Data Structures in C# and .NET - Spencer Schneidenbach,g_7pYAfx0kQ,2020-03-02T09:24:44Z,PT47M27S,31825,508,25
402,Data Structures,2020-08-20 16:23:35.652139,Power - Logarithmic | Recursion | Data Structures and Algorithms in JAVA,O84uumjBOMY,2020-07-23T19:27:12Z,PT13M54S,937,47,0
403,Data Structures,2020-08-20 16:23:35.652145,Insertion sort example | Straight | Data Structures | Lec-57 | Bhanu Priya,4MU_yl6957E,2018-08-11T02:05:24Z,PT8M50S,159245,1179,263
404,Data Structures,2020-08-20 16:23:35.652150,Data Structures and Algorithms - Beginner to Advance [Complete Course],3K1qh8oha5c,2020-07-11T08:41:28Z,PT7H43M45S,280,12,2
405,Data Structures,2020-08-20 16:23:35.652175,Data Structures | Introduction | Lec-1 | Bhanu Priya,coxWfcz_sIk,2018-07-17T17:31:56Z,PT11M34S,98968,1067,32
406,Data Structures,2020-08-20 16:23:35.652183,Infix to Postfix Conversions | Data Structures Tutorial | Mr. Srinivas,sw05hkrlJmE,2017-10-04T14:20:00Z,PT10M37S,149393,-1,-1
407,Data Structures,2020-08-20 16:23:35.652188,Bubble sort Example | Exchange Sort | Data Structures | Lec-59 | Bhanu Priya,VRL2iwrCm8E,2018-08-11T01:54:09Z,PT4M31S,45350,412,46
408,Data Structures,2020-08-20 16:23:35.652194,Diagonal Traversal - Question | 2-D Arrays | Data Structures and Algorithms in JAVA,rydBe9U-RtY,2020-07-22T10:51:19Z,PT50S,200,6,0
409,Data Structures,2020-08-20 16:23:35.652199,Doubly Linked List in Data Structures,elZQCUWSpbM,2019-02-26T16:25:27Z,PT9M36S,14996,259,8
410,Data Structures,2020-08-20 16:23:35.652205,Introduction to data structures,92S4zgXN17o,2013-03-25T23:48:32Z,PT6M34S,2300536,11475,195
411,Data Structures,2020-08-20 16:23:35.652210,#013 [Data Structures] - Introduction To Linked List,t7WnaypBoNw,2019-04-27T09:02:34Z,PT9M26S,12928,203,0
412,Data Structures,2020-08-20 16:23:35.652215,Graphs | Programming and Data Structures | GATE 2021 | Satya Sir | Gradeup,_cwMscp3_Ls,2020-05-11T14:55:22Z,PT1H19M10S,2051,79,3
413,Data Structures,2020-08-20 16:23:35.652220,5.25 Insertion of elements in B-Tree of Order 5 | Data structures and algorithms,c7hXEFs69Jw,2019-01-21T06:10:04Z,PT15M57S,32681,559,20
414,Data Structures,2020-08-20 16:23:35.652226,Data Structures Tutorial In Python #8 - Binary Tree Part 1 | BST | Binary Search Tree,lFq5mYUWEBk,2020-05-19T02:48:32Z,PT25M18S,6163,168,0
415,Data Structures,2020-08-20 16:23:35.652231,5.15 AVL Tree Deletion in Data structures | AVL tree deletion example,LXdi_4kSd1o,2019-02-03T20:02:10Z,PT15M2S,91480,1859,57
416,Data Structures,2020-08-20 16:23:35.652237,Data Structures: Solve &#39;Contacts&#39; Using Tries,vlYZb68kAY0,2016-09-27T19:39:17Z,PT8M54S,89404,559,46
417,Data Structures,2020-08-20 16:23:35.652242,Must do problems on Arrays - Part 2 (Data Structures &amp; Algorithms) | FREE DAILY LIVE CLASSES,uaE5uBnW75M,2020-08-17T14:03:32Z,PT1H,7878,255,4
418,Data Structures,2020-08-20 16:23:35.652247,Linked list | Introduction | Data Structures | Lec-22 | Bhanu Priya,hGxtTPPpqQs,2018-07-24T18:12:44Z,PT5M7S,42413,455,16
419,Data Structures,2020-08-20 16:23:35.652252,Data Structures Tutorial In Python #5 - Hash Table,ea8BRGxGmlA,2020-03-22T00:12:59Z,PT17M52S,12439,361,1
420,Data Structures,2020-08-20 16:23:35.652257,7.13 Radix Sort - Easiest explanation with code | sorting algorithms | data structures,Il45xNUHGp0,2019-07-19T12:40:07Z,PT34M13S,49682,938,24
421,Data Structures,2020-08-20 16:23:35.652263,2.9 Introduction to Doubly Linked List - Data structures,nquQ_fYGGA4,2019-08-17T06:28:21Z,PT8M54S,34034,609,15
422,Data Structures,2020-08-20 16:23:35.652268,5.4 Binary Tree Representation |Array representation of binary tree | Data Structure,zDlTxrEwxvg,2019-06-18T06:35:13Z,PT17M51S,52131,872,24
423,Data Structures,2020-08-20 16:23:35.652273,Why TOP IT Companies ask... &#39;DATA STRUCTURE&#39; ?,wQPP4TwEHlc,2020-08-17T17:45:47Z,PT8M26S,439,110,0
424,Data Structures,2020-08-20 16:23:35.652278,Introduction to Programming and Data Structures,4OGMB4Fhh50,2018-02-19T05:30:01Z,PT9M52S,357519,4282,66
425,Data Structures,2020-08-20 16:23:35.652284,Capgemini Pseudocode | part 5 |Data structure question ask in campus drives,Xz6qDhgXB6c,2020-08-17T03:30:11Z,PT7M32S,147,14,0
426,Data Structures,2020-08-20 16:23:35.652289,Deque - Data Structure,5VDQxLAlfu0,2017-03-12T22:38:05Z,PT9M17S,36163,413,186
427,Data Structures,2020-08-20 16:23:35.652295,Graph Representation in Data Structure: Graph Theory #2,i-_vWc4Pcck,2018-05-12T16:41:33Z,PT15M46S,44025,637,19
428,Data Structures,2020-08-20 16:23:35.652300,Java Programming - Data Structure and Algorithms in Java,0XL1NBUv2NU,2017-01-14T11:34:15Z,PT3H18M7S,338972,3839,119
429,Data Structures,2020-08-20 16:23:35.652305,ARRAYS | Programming and Data Structures | GATE 2021 | Satya Sir | Gradeup,IIX_NTDHoEw,2020-04-13T14:48:37Z,PT1H12M6S,3568,133,0
430,Data Structures,2020-08-20 16:23:35.652310,3.9 Evaluation of Prefix and Postfix expressions using stack | Data structures,o6vj5l_W2h8,2019-10-14T15:30:04Z,PT21M3S,32739,436,15
431,Data Structures,2020-08-20 16:23:35.652315,Stacks (Data Structure) - Beau teaches JavaScript,Gj5qBheGOEo,2017-02-24T18:04:50Z,PT8M47S,67459,675,6
432,Data Structures,2020-08-20 16:23:35.652320,"#Lec22 Stack | PUSH, POP with implementation using Arrays | Data Structures| Gate /Univ/ Comp. exams",NV-n5h5BSkc,2020-08-14T15:40:43Z,PT10M15S,547,2,0
433,Data Structures,2020-08-20 16:23:35.652325,Get Subsequence - Introduction to Arraylists | Recursion | Data Structures and Algorithms in JAVA,Sa5PmCFF_zI,2020-07-25T15:43:00Z,PT31M10S,1047,48,0
434,Data Structures,2020-08-20 16:23:35.652331,Linear Searching Algorithm in Data Structures | C++ Program to Implement Linear Search Algorithm,EqWpRlZkWNM,2019-06-18T14:00:01Z,PT15M19S,9538,213,1
