,Topic,Time Queried,Title,Video IDs,Published At,Duration,View Count,Like Count,Dislike Count
147,Microbiology,2020-08-21 22:14:01.716144,"Microbiology - Bacteria Growth, Reproduction, Classification",7Lh-M-rX86Q,2013-02-25T04:10:34Z,PT10M42S,448120,4975,130
148,Microbiology,2020-08-21 22:14:01.716149,Syllabus of microbiology GNM 1st year,PZv84R12wC4,2020-03-20T17:23:59Z,PT2M53S,1640,50,3
149,Microbiology,2020-08-21 22:14:01.716152,BSC Microbiology career and scope in malayalam || മൈക്രോ ബയോളജി,Yf58tkj3Vr0,2020-07-24T12:27:51Z,PT10M13S,658,39,0
150,Microbiology,2020-08-21 22:14:03.370544,Industrial Microbiology introduction,V0BzQQCCwgo,2013-12-24T13:17:37Z,PT34M16S,110204,1053,46
151,Microbiology,2020-08-21 22:14:03.370565,Introduction to Microbiology Culture Techniques,Et1v8EQP10U,2010-01-04T20:41:10Z,PT56M20S,1003286,5145,264
152,Microbiology,2020-08-21 22:14:03.370571,Wastewater Microbiology,epAh6hHOq3c,2011-01-21T08:12:51Z,PT8M37S,210716,1255,23
153,Microbiology,2020-08-21 22:14:03.370575,JIPMER June 2020 PGMEE (Microbiology) - Dr Shivika,0M5ucbeR9fU,2020-06-24T03:16:19Z,PT34M23S,4245,213,5
154,Microbiology,2020-08-21 22:14:03.370580,Morphology and Structure of Viruses - Microbiology with Sumi,GJBzPqgTVAs,2018-04-01T20:51:33Z,PT9M25S,67585,1502,74
155,Microbiology,2020-08-21 22:14:03.370585,Microbiology 001 a Textbooks for Microbiology for MBBS Student Review Books Apruba Sastry Baveja,ov3QSh7rpWw,2019-09-15T08:17:47Z,PT2M13S,5430,53,6
156,Microbiology,2020-08-21 22:14:03.370590,MICROBIOLOGY,mlAT6IXBOWU,2020-06-13T09:30:37Z,PT19M29S,5985,-1,-1
157,Microbiology,2020-08-21 22:14:03.370595,Botany Optional Syllabus Analysis for IAS &amp; IFS - Part - 1 - Microbiology: How to study Microbiology,2pNcoO6Mmr0,2020-06-22T06:15:00Z,PT31M17S,2786,208,1
158,Microbiology,2020-08-21 22:14:03.370599,Branches of Microbiology - Microbiology with Sumi,pIDNi2wocBw,2017-09-27T06:48:54Z,PT13M3S,18651,273,6
159,Microbiology,2020-08-21 22:14:03.370604,Flagellar Movement - Medical microbiology animations,PBrxh3N8CuA,2018-11-22T16:27:13Z,PT1M4S,12880,90,4
160,Microbiology,2020-08-21 22:14:03.370609,AIIMS June 2020 Recall Questions of Microbiology,Bo6k8CzVfxg,2020-06-26T16:10:47Z,PT1H5M29S,1703,44,5
161,Microbiology,2020-08-21 22:14:03.370614,Medical Microbiology And Immunology Book|One of the Best Book For Microbiology And Immuniology,zWntndEE9nU,2019-05-14T19:59:33Z,PT2M17S,1836,39,1
162,Microbiology,2020-08-21 22:14:03.370618,Concept &amp; Scope of Medical Microbiology (in hindi) | jobs in medical Microbiology,VtO1u4yfaa4,2019-09-18T13:25:33Z,PT6M9S,7520,310,15
163,Microbiology,2020-08-21 22:14:03.370623,"All Microbiology ENTRANCE EXAMS LIST Question Paper BSC , MSC",uFsYivfvHD4,2019-03-02T15:52:37Z,PT4M10S,12618,-1,-1
164,Microbiology,2020-08-21 22:14:03.370628,USMLE Live Stream -- First Aid 2019 -- Microbiology 1,HhEBktpBdXo,2019-06-17T20:20:44Z,PT1H3M52S,11444,145,1
165,Microbiology,2020-08-21 22:14:03.370632,Interview with a Medical Microbiologist: “You never know what’s going to grow”,H0HoAM0mHHA,2018-11-05T12:39:06Z,PT15M36S,8513,165,1
166,Microbiology,2020-08-21 22:14:03.370637,"Microbiology - Viruses (Structure, Types and Bacteriophage Replication)",s8jhJXgC-bk,2013-08-06T00:18:19Z,PT9M41S,583540,7576,170
167,Microbiology,2020-08-21 22:14:03.370642,Staining techniques in microbiology || Simple staining || Gram staining || Acid fast staining ||,0eLxr4ThgmY,2020-08-06T14:30:04Z,PT17M7S,642,32,1
168,Microbiology,2020-08-21 22:14:03.370646,introduction to microbiology lecture 1 urdu /hindi,i0NRKhXKl0M,2017-09-23T21:50:11Z,PT7M,114350,1527,92
169,Microbiology,2020-08-21 22:14:03.370651,Koch&#39;s Postulates and it&#39;s Exception #Microbiology #TCML,MPC2Y3_UUu4,2019-08-21T19:17:51Z,PT26M39S,8861,375,16
170,Microbiology,2020-08-21 22:14:03.370655,Basic Microbiology for Sterile Processing,hW_1g_rr-T0,2013-09-04T15:45:29Z,PT1H1M47S,100710,968,42
171,Microbiology,2020-08-21 22:14:03.370660,"Space Station Microbiology: Where People Go, Microbes Follow",8rv2Fv6iyc0,2019-09-18T15:00:02Z,PT2M14S,4504,132,5
172,Microbiology,2020-08-21 22:14:03.370665,MCQs in Microbiology - General Microbiology MCQs,lW3TGG17nnY,2019-04-10T17:28:39Z,PT18M26S,16131,326,7
173,Microbiology,2020-08-21 22:14:03.370675,Lec 1 : Food Microbiology: Microbial Growth and Concerns in Various Foods,shWayTlt4hk,2019-07-20T11:10:29Z,PT54M36S,6803,93,1
174,Microbiology,2020-08-21 22:14:03.370681,Structure of Bacterial Cell - Microbiology with Sumi,_OURQW9Nu08,2018-01-17T17:16:02Z,PT11M11S,22667,527,26
175,Microbiology,2020-08-21 22:14:03.370686,Microbiology lecture 2 | Gram positive and Gram negative bacteria Gram staining principle,ROqbhi8s3OY,2019-07-01T16:54:09Z,PT15M27S,47958,1089,30
176,Microbiology,2020-08-21 22:14:03.370691,culture methods technique || Microbiology Culture techniques,t0RmVrQrqbI,2019-10-03T13:40:01Z,PT14M24S,9523,293,8
177,Microbiology,2020-08-21 22:14:03.370696,Microbiology Student&#39;s Experience at MMDU | Best University of the North 2017,yhAgBJmK4tU,2018-05-31T10:29:39Z,PT58S,3901,58,0
178,Microbiology,2020-08-21 22:14:03.370701,What is Microbiology And Why Should I Care?,0-DnZFZ5z3c,2013-12-16T06:58:22Z,PT6M15S,16711,188,4
179,Microbiology,2020-08-21 22:14:03.370705,Microbiology - General Microbiology - Immunology - Types of Immunity | NEET MDS | MERITERS,D34v6mJlIEQ,2020-02-19T06:15:00Z,PT28M47S,1778,32,1
180,Microbiology,2020-08-21 22:14:03.370710,"DNA Exchange: Transformation, Conjugation &amp; Transduction – Microbiology | Lecturio",X5VikohUKmg,2015-11-20T11:02:03Z,PT3M36S,26427,230,14
181,Microbiology,2020-08-21 22:14:03.370714,🔥 Pharmacy vs Microbiology vs Biochemistry | Subject Review,vxz6Y7g0QCM,2018-10-21T16:44:45Z,PT11M39S,46126,1320,52
182,Microbiology,2020-08-21 22:14:03.370719,Basics of food microbiology!!,BPOnrsrnXmE,2020-07-30T19:16:30Z,PT4M27S,726,43,1
183,Microbiology,2020-08-21 22:14:03.370723,Microbiology: the Catalase test,SBmL2vg-IN0,2017-06-15T23:18:40Z,PT2M17S,25889,201,9
184,Microbiology,2020-08-21 22:14:03.370728,Ward Sanitation | Microbiology Top 50 Bits | PART 2 | microbiology important bits in Telugu,tBQGK6K0Kas,2020-06-29T13:40:04Z,PT19M15S,2254,80,2
185,Microbiology,2020-08-21 22:14:03.370733,7. Introduction to Microbiology Pt 1 10th Science 2 Maharashtra Board,0gzNmQBYf0M,2018-12-03T16:40:48Z,PT44M31S,40742,762,89
186,Microbiology,2020-08-21 22:14:03.370738,Northwell&#39;s Brand-New Microbiology Laboratory,eb-PQUFSWQ4,2019-08-14T21:38:13Z,PT2M13S,4796,51,1
187,Microbiology,2020-08-21 22:14:03.370742,How do you teach a microbiology lab online?,P34ffly2GZI,2020-03-20T20:43:35Z,PT1M45S,2526,26,1
188,Microbiology,2020-08-21 22:14:03.370747,Day in the Life - Microbiology / Virology - Prof  Bill Rawlinson,uaw16xE5ooM,2010-05-27T08:35:57Z,PT5M8S,138496,972,18
189,Microbiology,2020-08-21 22:14:03.370751,Microbiology: How to streak an agar plate,Ng4izL0kKgA,2012-07-04T10:34:47Z,PT3M,40374,66,4
190,Microbiology,2020-08-21 22:14:03.370756,BHU M.Sc. Applied Microbiology (2018) MCQ&#39;s solved part 4,WogjN9zM4oY,2019-03-05T14:01:35Z,PT13M12S,2929,67,2
191,Microbiology,2020-08-21 22:14:03.370760,Microbiology 550 c Hepatitis B HBV Dane PArticle HBsAg HBeAg HBcAg Antigen surface core antibodies,8z8_uGbUbQk,2019-10-25T09:16:38Z,PT20M21S,1807,38,2
192,Microbiology,2020-08-21 22:14:03.370765,"Bsc.Microbiology क्या Better है Career के लिये|ADMISSION,Salary,Career,Job!जानिये Many Things(Hindi)",joNml4w3KxE,2018-07-09T11:01:13Z,PT7M44S,81024,1723,132
193,Microbiology,2020-08-21 22:14:03.370769,Instruments Used in microbiological laboratory - Microbiology with Sumi,ech7EGji6ac,2018-02-06T05:56:43Z,PT1M59S,13053,145,6
194,Microbiology,2020-08-21 22:14:03.370774,"Microbiology syllabus...In Hindi Part 1(a).... aavedicgyankd,.   AA.Vedicgyan.KD....",-drrjhqS0tI,2018-11-21T17:52:05Z,PT41M12S,40754,688,61
195,Microbiology,2020-08-21 22:14:03.370778,Microbiology: Citrate Agar,LZ_mVPRLayQ,2018-01-04T18:10:30Z,PT3M3S,18068,190,1
196,Microbiology,2020-08-21 22:14:03.370783,Introduction to Microbiology: Microbes &amp; Bacteria – Microbiology| Lecturio,oEvUbWPWVqw,2015-11-20T08:12:41Z,PT5M10S,111160,874,30
197,Microbiology,2020-08-21 22:14:03.370788,"The Human immunodeficiency virus (HIV) , Medical microbiology animations",dl2zmyygtDE,2018-03-20T16:06:52Z,PT5M31S,6253,111,6
198,Microbiology,2020-08-21 22:14:03.370792,Blood Culture test procedure Microbiology,KXFx5uYcm2Y,2019-02-13T00:11:23Z,PT8M32S,22342,204,13
199,Microbiology,2020-08-21 22:14:03.370797,"How To Become a Virologist? Biology Career | Microbiology | Skills, Jobs, and Salaries | Vedantu",lXPLywtOq8Y,2020-05-06T13:30:10Z,PT19M30S,6014,337,15
200,Microbiology,2020-08-21 22:14:04.697335,Microbiology Nursing Questions and Answers Review,8qT-vtdCGWg,2019-05-01T13:11:10Z,PT7M50S,6969,169,9
201,Microbiology,2020-08-21 22:14:04.697369,Introduction to Microbiology Culture Techniques,Et1v8EQP10U,2010-01-04T20:41:10Z,PT56M20S,1003286,5145,264
202,Microbiology,2020-08-21 22:14:04.697377,How to: streak plating for microbiology (take 5),oPl4ETb3vMg,2017-01-31T15:05:12Z,PT3M16S,250275,-1,-1
203,Microbiology,2020-08-21 22:14:04.697383,How to Perform Serial Dilutions in Microbiology,Ppe_bgnPFHU,2015-08-18T16:13:32Z,PT6M13S,157505,1387,37
204,Microbiology,2020-08-21 22:14:04.697388,Salary of Microbiology Scope in India  in Hindi bsc Microbiology,fFiyJyRmsD8,2019-03-05T11:09:08Z,PT8M54S,31112,-1,-1
205,Microbiology,2020-08-21 22:14:04.697394,Urine culture test procedure Microbiology,mASzysB_uFQ,2019-01-16T01:46:58Z,PT5M42S,38669,442,16
206,Microbiology,2020-08-21 22:14:04.697399,Lec 1 : Food Microbiology: Microbial Growth and Concerns in Various Foods,shWayTlt4hk,2019-07-20T11:10:29Z,PT54M36S,6803,93,1
207,Microbiology,2020-08-21 22:14:04.697404,Microbiology: Triple Sugar Iron Agar,Nj7oUPEL4aU,2018-01-04T18:00:43Z,PT8M39S,33963,323,13
208,Microbiology,2020-08-21 22:14:04.697409,Microbiology of Plasma Membrane,DocGOnd9v-g,2018-04-10T11:15:57Z,PT16M23S,6503,53,10
209,Microbiology,2020-08-21 22:14:04.697415,Microbiology Lab Tour &amp; Safety,VDFcpUkXalw,2012-01-17T07:35:40Z,PT11M,55021,-1,-1
210,Microbiology,2020-08-21 22:14:04.697420,How do you teach a microbiology lab online?,P34ffly2GZI,2020-03-20T20:43:35Z,PT1M45S,2526,26,1
211,Microbiology,2020-08-21 22:14:04.697425,STD 10 | SCIENCE 2 | INTRODUCTION TO MICROBIOLOGY | MAHARASHTRA BOARD | NEW SYLLABUS 2018,iblrFufuYX8,2018-10-03T14:46:30Z,PT18M50S,25284,346,54
212,Microbiology,2020-08-21 22:14:04.697431,Microbiology multiple choice Questions with answer in Hindi and English,88ENTCosPiU,2020-01-25T12:30:01Z,PT19M,2142,85,2
213,Microbiology,2020-08-21 22:14:04.697436,Medical Terminology - The Basics - Microbiology and Infectious Diseases,_WGKt8ffFno,2019-05-20T20:40:03Z,PT11M16S,7832,170,4
214,Microbiology,2020-08-21 22:14:04.697441,Streak Plate methods and techniques in Microbiology,W2uK6VqxsoE,2019-07-07T10:40:04Z,PT2M29S,7741,128,6
215,Microbiology,2020-08-21 22:14:04.697447,Intro to Microbiology and Human Pathogens,rbEl8sdydkw,2019-03-28T23:49:16Z,PT18M11S,4936,91,0
216,Microbiology,2020-08-21 22:14:04.697452,GNM First Year Anatomy And Physiology And Microbiology Exam Paper,JHmAcATG_lc,2019-03-04T02:04:43Z,PT7M34S,50091,955,44
217,Microbiology,2020-08-21 22:14:04.697458,Microbiology - Blood Cultures,fusNqTgct4I,2017-09-15T15:49:07Z,PT6M26S,20417,222,3
218,Microbiology,2020-08-21 22:14:04.697463,USMLE Live Stream -- First Aid 2019 -- Microbiology 1,HhEBktpBdXo,2019-06-17T20:20:44Z,PT1H3M52S,11444,145,1
219,Microbiology,2020-08-21 22:14:04.697468,Lab Exercise 1: Introduction to Microbiology,QGwNjD3tFN4,2018-06-05T15:55:57Z,PT17M8S,12454,162,2
220,Microbiology,2020-08-21 22:14:04.697473,Microbiology 321 j Salmonella Typhoid Lab Diagnosis Widal Interpretation of Result Antigen Antibody,teobyRfeKBk,2019-06-08T12:39:08Z,PT7M48S,5302,57,8
221,Microbiology,2020-08-21 22:14:04.697478,Principle and Method of different microbiological assay || microbial assay || in hindi audio,liUjyrk_9BE,2019-06-28T14:24:18Z,PT19M25S,14097,920,22
222,Microbiology,2020-08-21 22:14:04.697484,Microbiologist course details Tamil explanation,_MqBOaZfJ5E,2020-07-22T07:44:56Z,PT16M31S,452,21,1
223,Microbiology,2020-08-21 22:14:04.697489,Introduction to Microbiology in hindi || Branches of Microbiology in hindi.,MtWrJrceVIM,2018-07-26T05:50:04Z,PT18M1S,37842,704,37
224,Microbiology,2020-08-21 22:14:04.697494,MICROBIOLOGY MCQs,Mn6QTyZQ69s,2020-07-01T09:30:41Z,PT30M17S,3610,-1,-1
225,Microbiology,2020-08-21 22:14:04.697499,Stain and Staining Procedure - Microbiology with Sumi,Fvx8Lm-lJQY,2018-02-14T13:36:24Z,PT7M6S,2382,60,2
226,Microbiology,2020-08-21 22:14:04.697505,GATE LIFE SCIENCE 2020 Paper Discussion  - Section S: Microbiology,YtH5Tx4TL3I,2020-02-21T04:57:14Z,PT1H35M15S,2330,110,1
227,Microbiology,2020-08-21 22:14:04.697510,Microbiology 577 a Mycology Introduction Fungi Fungal Types Classification Yeast Mold disease,4NI2Vwp2O3c,2019-09-14T14:00:24Z,PT10M58S,4353,86,5
228,Microbiology,2020-08-21 22:14:04.697515,FMGE/Central Institute Exams Microbiology High yield Points with Dr. Preeti Sharma,7gXZAf3H4R8,2020-08-20T12:00:05Z,PT2H6M20S,1571,97,2
229,Microbiology,2020-08-21 22:14:04.697520,Herpes simplex virus replication Steps - Microbiology Animations,fH1zS7hlW54,2019-10-10T13:53:16Z,PT4M49S,32430,440,9
230,Microbiology,2020-08-21 22:14:04.697525,MSc Medical Microbiology -  LSHTM,azMYg7a9_tA,2014-05-19T15:19:06Z,PT4M5S,13719,98,3
231,Microbiology,2020-08-21 22:14:04.697530,Microbiology - Antibiotics Mechanisms of Action,IVBCrzjOl40,2013-12-16T23:28:59Z,PT7M17S,566081,6942,99
232,Microbiology,2020-08-21 22:14:04.697536,Culture method | Different types of culture method(Microbiology),V9IrCh-lFQI,2019-11-22T15:45:36Z,PT16M53S,8295,414,7
233,Microbiology,2020-08-21 22:14:04.697545,Gram Staining Technique in Hindi - Microbiology with Sumi,8_7Si4ebeKk,2018-11-26T13:30:01Z,PT14M28S,36886,1435,43
234,Microbiology,2020-08-21 22:14:04.697551,General knowledge on microbiology,LFPtVb3HRJo,2017-05-12T14:27:55Z,PT10M50S,21345,289,34
235,Microbiology,2020-08-21 22:14:04.697557,Northwell&#39;s Brand-New Microbiology Laboratory,eb-PQUFSWQ4,2019-08-14T21:38:13Z,PT2M13S,4796,51,1
236,Microbiology,2020-08-21 22:14:04.697563,Introduction to Microbiology class 10 Maharashtra SSC Board,Nw5pfODNz0k,2019-02-01T10:10:26Z,PT15M11S,22626,484,23
237,Microbiology,2020-08-21 22:14:04.697568,Wastewater Microbiology,epAh6hHOq3c,2011-01-21T08:12:51Z,PT8M37S,210716,1255,23
238,Microbiology,2020-08-21 22:14:04.697573,Infection and Types of Infection in Hindi - Microbiology with Sumi,GRQKldOltIo,2018-11-26T06:06:12Z,PT13M6S,32358,671,46
239,Microbiology,2020-08-21 22:14:04.697578,How the HIV Infection Cycle Works - Animated microbiology,GyofqO1TRjU,2019-01-31T10:08:16Z,PT2M36S,7306,129,3
240,Microbiology,2020-08-21 22:14:04.697583,How to Study Microbiology in Medical School,RVDVM32apIY,2012-12-01T04:28:35Z,PT8M4S,191392,2236,70
241,Microbiology,2020-08-21 22:14:04.697589,Staphylococcus aureus | Microbiology | Med Vids made simple,h1W_0pzKBGs,2018-06-15T09:47:28Z,PT20M26S,22573,353,9
242,Microbiology,2020-08-21 22:14:04.697594,What are the equipments used in microbiology laboratories,FF4q7S5kZWM,2020-05-14T04:04:46Z,PT5M21S,126,32,0
243,Microbiology,2020-08-21 22:14:04.697599,Enriched and Enrichment media : Microbiology,A1rrtLD8teA,2019-11-24T09:41:58Z,PT1M57S,1649,36,0
244,Microbiology,2020-08-21 22:14:04.697604,Free Certificate National Online Quiz on &quot;Microbiology and Agriculture,VRxcTm_fsto,2020-08-16T10:34:15Z,PT3M31S,1421,43,2
245,Microbiology,2020-08-21 22:14:04.697609,يوم في تخصص الكائنات الدقيقة 🦠 | كل شي متعلق بالتخصص | microbiology,mjbqRLpsTc4,2019-12-01T17:38:20Z,PT6M52S,13110,933,14
246,Microbiology,2020-08-21 22:14:04.697614,MCQs on Microbiology for 2020-2021 Exams|| Lab Technician &amp; NursingOfficer or Staff Nurse Exams 2020,qrazfcznK5g,2020-01-16T01:30:05Z,PT11M49S,16728,699,16
247,Microbiology,2020-08-21 22:14:04.697620,Introduction to microbiological culture media,EoQEgVxxDxI,2011-10-11T13:25:48Z,PT10M19S,106695,1082,27
248,Microbiology,2020-08-21 22:14:04.697625,Why Microbiology Matters,sIAplFyWdqc,2020-05-05T09:13:55Z,PT2M,749,24,1
249,Microbiology,2020-08-21 22:14:04.697630,"Types of culture media | Microbiology | Bacteriology BMLT,DMLT LAB TECHNICIAN",xZ9iWXri1AA,2019-09-14T07:23:44Z,PT11M7S,12422,482,9
250,Microbiology,2020-08-21 22:14:06.127507,Research Lab | Microbiology Lab | Biotechnology Lab | Dr. Shoorveer Singh | GYT,fP6gdIDOouI,2019-01-08T15:58:39Z,PT11M49S,9074,237,15
251,Microbiology,2020-08-21 22:14:06.127544,Viva Questions on instruments in Microbiology lab,KXD66a-IXlY,2019-06-10T14:58:23Z,PT22M5S,12378,406,5
252,Microbiology,2020-08-21 22:14:06.127558,"Sketchy Medical Review | How to study pathology, microbiology, pharmacology effectively | Best Tips",ereMC1Bg2H8,2018-12-01T15:00:03Z,PT15M20S,9021,181,6
253,Microbiology,2020-08-21 22:14:06.127572,Simple Staining Technique and Its Details in Hindi || Microbiology with Sumi,GLPKiX0sA3c,2019-11-13T05:12:44Z,PT11M9S,3152,124,5
254,Microbiology,2020-08-21 22:14:06.127585,"Microbiology syllabus...In Hindi Part 1(a).... aavedicgyankd,.   AA.Vedicgyan.KD....",-drrjhqS0tI,2018-11-21T17:52:05Z,PT41M12S,40754,688,61
255,Microbiology,2020-08-21 22:14:06.127601,Microbiology - Staphylococcus Aureus and Skin Abscess,rCug8l8D05s,2014-06-24T08:41:56Z,PT9M19S,183727,1836,39
256,Microbiology,2020-08-21 22:14:06.127614,List of Gram-positive Bacterial and Gram-Negative Bacteria - Microbiology with Sumi,qPbok9tvcJc,2019-12-08T15:21:04Z,PT6M8S,5763,221,7
257,Microbiology,2020-08-21 22:14:06.127627,culture methods technique || Microbiology Culture techniques,t0RmVrQrqbI,2019-10-03T13:40:01Z,PT14M24S,9523,293,8
258,Microbiology,2020-08-21 22:14:06.127640,Microbiology - GCSE Science Required Practical (Triple),sI2Dp5fNdDY,2018-05-17T18:57:34Z,PT16M48S,25597,258,16
259,Microbiology,2020-08-21 22:14:06.127654,10 Best Microbiology Textbooks 2019,45X2A6Qcu38,2019-03-12T13:21:25Z,PT5M,6530,85,2
260,Microbiology,2020-08-21 22:14:06.127668,వార్డ్ శానిటేషన్ | Microbiology Class | Importance of Microbiology | Ward Sanitation Model Questions,ZcIG9P0_TxU,2020-08-19T09:00:26Z,PT8M12S,784,66,0
261,Microbiology,2020-08-21 22:14:06.127681,"University of Rochester Microbiology, Immunology and Virology Recruitment Video",KGfw9n-NPOI,2013-04-23T18:37:43Z,PT2M45S,4905,-1,-1
262,Microbiology,2020-08-21 22:14:06.127695,Microbial nutrition and growth and metabolism | Microbiology lecture,x3cni3pMTWw,2019-11-30T12:35:21Z,PT4M59S,9535,248,5
263,Microbiology,2020-08-21 22:14:06.127709,Vibrio cholerae - SketchyMicro (USMLE Step 1 Microbiology Review),ObxpYoeJkL8,2013-09-25T06:08:37Z,PT5M45S,164455,1547,31
264,Microbiology,2020-08-21 22:14:06.127723,Introduction to Medical Microbiology,uAmTgVvTUNk,2013-08-31T07:59:21Z,PT55M31S,48960,-1,-1
265,Microbiology,2020-08-21 22:14:06.127737,The Microbiology of Beer - Microbes After Hours,jngMqfanZdw,2016-12-14T19:06:21Z,PT1H14M31S,17597,264,5
266,Microbiology,2020-08-21 22:14:06.127750,Microbiology: Bacteria Identification Flowchart of Facultative Anaerobes,JO6rbqiVi_0,2018-02-14T15:49:52Z,PT15M6S,17127,118,7
267,Microbiology,2020-08-21 22:14:06.127767,Introductory Microbiology Lab Safety,gXrw8umUA78,2010-10-15T15:12:01Z,PT11M42S,23984,49,6
268,Microbiology,2020-08-21 22:14:06.127781,Alcohol as Antiseptic and Disinfectant:  Microbiology,sQRnQdB6qhg,2019-10-06T14:00:06Z,PT2M22S,6056,85,3
269,Microbiology,2020-08-21 22:14:06.127805,Aseptic Technique,bRadiLXkqoU,2012-10-16T19:26:25Z,PT6M1S,460443,2339,61
270,Microbiology,2020-08-21 22:14:06.127821,Salmonella - SketchyMicro (USMLE Step 1 Microbiology Review),EiKg08WoKPM,2013-01-10T07:24:49Z,PT7M56S,353786,3593,72
271,Microbiology,2020-08-21 22:14:06.127836,Sterilisation of fermentation Media - Microbiology with Sumi,UuX_HmSr8b8,2018-03-03T16:02:42Z,PT4M13S,7533,157,6
272,Microbiology,2020-08-21 22:14:06.127851,The Microbiology of Cheese,Q2Aq0Mv-uIQ,2016-08-30T18:28:44Z,PT1H9M23S,12021,131,5
273,Microbiology,2020-08-21 22:14:06.127866,Practical (Immunology &amp; Microbiology) Part 1,w1u5ZW67XU0,2017-04-26T09:30:00Z,PT34M54S,21861,-1,-1
274,Microbiology,2020-08-21 22:14:06.127881,"Microbiology lecture 6 | Obligate intracellular parasites | Rickettsia, Chlamydia bacteria",H8ntU_vp6Ms,2019-07-18T15:14:31Z,PT10M42S,10734,267,7
275,Microbiology,2020-08-21 22:14:06.127896,Industrial Microbiology introduction,V0BzQQCCwgo,2013-12-24T13:17:37Z,PT34M16S,110204,1053,46
276,Microbiology,2020-08-21 22:14:06.127913,Basic Techniques in Microbiology - Solid media Agarplates,1uwsMQkpNDM,2015-04-02T12:39:41Z,PT1M14S,26595,157,5
277,Microbiology,2020-08-21 22:14:06.127928,General Characters of Viruses - Microbiology with Sumi,SAbYEYs-_ak,2018-03-28T10:24:18Z,PT5M48S,21968,444,24
278,Microbiology,2020-08-21 22:14:06.127941,Chapter-5 | Fundamental principles of microbiology || Health Education &amp; Community Pharmacy,whefDl_x-QY,2020-03-28T14:09:32Z,PT8M24S,5889,190,4
279,Microbiology,2020-08-21 22:14:06.127954,Saving The World Through Food Microbiology | Science of Food Microbiology,lQ9OX1xmcpI,2020-06-08T00:00:09Z,PT4M4S,629,38,0
280,Microbiology,2020-08-21 22:14:06.127967,Welcome to Microbiology and Human disease Online / HCC SouthShore Campus,yTVQahS8eBI,2015-01-12T07:45:37Z,PT5M33S,613,5,0
281,Microbiology,2020-08-21 22:14:06.127980,Bacterial Capsule - Microbiology,MJPtqcBE9I0,2019-10-06T06:55:34Z,PT3M25S,2153,40,0
282,Microbiology,2020-08-21 22:14:06.127993,Primary Screening Technique/ Screening of Micro-organisms - Microbiology with Sumi,1_Ugjsm5uX4,2018-03-19T19:53:02Z,PT8M9S,17584,330,13
283,Microbiology,2020-08-21 22:14:06.128007,What is Microbiology?,VKgHeHRDSVA,2015-03-30T08:59:25Z,PT1M40S,87605,382,20
284,Microbiology,2020-08-21 22:14:06.128022,Food Microbiology Laboratory,Zo4nqPRKbyI,2019-05-17T12:34:31Z,PT6M25S,3393,62,0
285,Microbiology,2020-08-21 22:14:06.128034,Work Day in My Life | MICROBIOLOGIST,xjM4lfVl1hE,2019-07-15T22:49:04Z,PT13M34S,14100,325,16
286,Microbiology,2020-08-21 22:14:06.128049,Gram Staining Technique and its Details - Microbiology with Sumi,Q8oYAZL7uRI,2018-03-14T06:01:12Z,PT9M21S,12402,293,9
287,Microbiology,2020-08-21 22:14:06.128062,"B.sc M.sc MICROBIOLOGY course career options, scopes and other detailed info",SDMhQAB9j5E,2018-08-01T16:55:39Z,PT14M10S,28331,431,26
288,Microbiology,2020-08-21 22:14:06.128076,Soil Basics: Soil Microbiology,3-fFpd_7Egw,2017-09-22T15:14:10Z,PT2M41S,16739,132,10
289,Microbiology,2020-08-21 22:14:06.128090,Microbiology 317 a Enterobacteriaceae E Coli Escherichia coli Diarrhoea UTI Travellers O157 H7 test,zuF4D6B99oE,2019-12-02T11:31:44Z,PT11M29S,2048,25,3
290,Microbiology,2020-08-21 22:14:06.128103,Microbiology Techniques: Using a pipette and spreader,-RQOZNv160c,2015-10-30T09:57:34Z,PT5M43S,2937,31,0
291,Microbiology,2020-08-21 22:14:06.128116,Why study MSc Microbiology and Immunology?,aZtHYMkhUkw,2017-10-04T15:27:56Z,PT2M7S,7757,80,0
292,Microbiology,2020-08-21 22:14:06.128131,Microbiology of milk; testing of quality of milk and milk products,PrORbgME3sA,2019-08-20T07:24:17Z,PT26M25S,4339,125,4
293,Microbiology,2020-08-21 22:14:06.128143,Master’s programme in Microbiology and Microbial Biotechnology | University of Helsinki,IIZJR7VldKY,2017-12-22T14:26:24Z,PT3M22S,2006,-1,-1
294,Microbiology,2020-08-21 22:14:06.128157,Lecture 18 Introduction to Microbiology,Bhe6Tj2Ebys,2007-12-26T06:28:04Z,PT57M47S,226093,718,57
295,Microbiology,2020-08-21 22:14:06.128171,Microbiology Techniques: Making a streak plate,800uUVu0aY4,2015-10-30T09:57:34Z,PT10M30S,18640,168,7
296,Microbiology,2020-08-21 22:14:06.128185,Microbiology Techniques: Serial dilution,ss_AIXee8Lc,2015-10-30T09:57:36Z,PT20M59S,14449,128,0
297,Microbiology,2020-08-21 22:14:06.128198,JOB after B.sc/M.Sc MICROBIOLOGY,JxOIqxYmerk,2020-04-18T20:30:27Z,PT14M49S,1602,157,0
298,Microbiology,2020-08-21 22:14:06.128211,Food Microbiology lecture 1 | food processing and poisoning,md_NJDDmfAs,2012-07-10T03:09:59Z,PT26M53S,80513,658,50
